merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at,dq_issue_count,is_valid_record,cleaned_at
658,MERCH_658,Merchant_658,Merchant_658_PTY_LTD,electronics,AU,USD,2024-12-09,low,True,2025-12-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
660,MERCH_660,Merchant_660,Merchant_660_PTY_LTD,food_delivery,GB,GBP,2024-10-18,medium,True,2025-06-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
661,MERCH_661,Merchant_661,Merchant_661_PTY_LTD,food_delivery,US,GBP,2025-01-24,medium,True,2026-01-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
662,MERCH_662,Merchant_662,Merchant_662_PTY_LTD,subscription,SG,AUD,2024-01-01,high,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
663,MERCH_663,Merchant_663,Merchant_663_PTY_LTD,electronics,SG,GBP,2024-11-20,high,False,2026-02-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
664,MERCH_664,Merchant_664,Merchant_664_PTY_LTD,travel,IN,USD,2024-05-04,high,True,2025-12-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
665,MERCH_665,Merchant_665,Merchant_665_PTY_LTD,gaming,AU,USD,2024-03-03,high,True,2025-12-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
666,MERCH_666,Merchant_666,Merchant_666_PTY_LTD,electronics,SG,INR,2024-11-29,medium,True,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
667,MERCH_667,Merchant_667,Merchant_667_PTY_LTD,gaming,AU,AUD,2024-08-29,low,True,2026-03-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
668,MERCH_668,Merchant_668,Merchant_668_PTY_LTD,gaming,IN,GBP,2024-03-04,high,True,2025-09-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
670,MERCH_670,Merchant_670,Merchant_670_PTY_LTD,subscription,AU,AUD,2023-11-29,high,True,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
671,MERCH_671,Merchant_671,Merchant_671_PTY_LTD,food_delivery,SG,AUD,2026-03-19,low,True,2025-11-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
672,MERCH_672,Merchant_672,Merchant_672_PTY_LTD,gaming,AU,USD,2024-09-27,high,True,2025-08-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
673,MERCH_673,Merchant_673,Merchant_673_PTY_LTD,travel,SG,USD,2026-03-28,high,True,2025-09-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
674,MERCH_674,Merchant_674,Merchant_674_PTY_LTD,food_delivery,AU,INR,2024-04-08,low,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
677,MERCH_677,Merchant_677,Merchant_677_PTY_LTD,travel,AU,AUD,2026-03-27,low,True,2025-10-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
678,MERCH_678,Merchant_678,Merchant_678_PTY_LTD,subscription,IN,SGD,2026-04-13,medium,True,2025-06-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
679,MERCH_679,Merchant_679,Merchant_679_PTY_LTD,food_delivery,IN,INR,2024-04-01,low,True,2025-08-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
680,MERCH_680,Merchant_680,Merchant_680_PTY_LTD,electronics,GB,AUD,2025-06-30,low,True,2026-01-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
681,MERCH_681,Merchant_681,Merchant_681_PTY_LTD,electronics,SG,GBP,2025-02-25,high,True,2025-05-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
682,MERCH_682,Merchant_682,Merchant_682_PTY_LTD,travel,AU,SGD,2025-05-22,high,True,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
683,MERCH_683,Merchant_683,Merchant_683_PTY_LTD,gaming,IN,USD,2024-01-14,high,True,2025-06-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
684,MERCH_684,Merchant_684,Merchant_684_PTY_LTD,gaming,SG,AUD,2024-05-02,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
685,MERCH_685,Merchant_685,Merchant_685_PTY_LTD,gaming,AU,SGD,2024-01-06,medium,False,2026-03-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
687,MERCH_687,Merchant_687,Merchant_687_PTY_LTD,travel,US,GBP,2023-08-02,high,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
688,MERCH_688,Merchant_688,Merchant_688_PTY_LTD,gaming,AU,GBP,2023-10-31,medium,True,2026-01-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
693,MERCH_693,Merchant_693,Merchant_693_PTY_LTD,gaming,IN,USD,2024-10-18,medium,True,2025-06-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
694,MERCH_694,Merchant_694,Merchant_694_PTY_LTD,food_delivery,GB,USD,2025-09-23,medium,False,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
695,MERCH_695,Merchant_695,Merchant_695_PTY_LTD,subscription,IN,INR,2024-07-16,low,False,2026-02-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
643,MERCH_643,Merchant_643,Merchant_643_PTY_LTD,subscription,GB,AUDD,2024-04-16,low,True,2025-06-07 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
653,MERCH_653,Merchant_653,Merchant_653_PTY_LTD,food_delivery,AU,USD,2025-10-29,medium,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
641,MERCH_641,Merchant_641,Merchant_641_PTY_LTD,electronics,AU,XXX,2023-12-28,high,True,2025-05-22 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
675,MERCH_675,Merchant_675,Merchant_675_PTY_LTD,electronics,SG,XXX,2025-02-20,low,False,2025-05-06 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
690,MERCH_690,Merchant_690,Merchant_690_PTY_LTD,travel,US,AUD,2025-12-26,medium,True,2025-05-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
644,MERCH_644,Merchant_644,Merchant_644_PTY_LTD,food_delivery,AU,GBP,2023-07-28,low,True,2025-10-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
647,MERCH_647,Merchant_647,Merchant_647_PTY_LTD,travel,US,AUD,2024-07-09,high,True,2026-02-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
638,MERCH_638,Merchant_638,Merchant_638_PTY_LTD,travel,IN,AUD,2026-06-12,low,False,2026-04-16 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
691,MERCH_691,Merchant_691,Merchant_691_PTY_LTD,food_delivery,SG,AUD,2026-03-28,high,False,2025-06-08 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
640,MERCH_640,Merchant_640,Merchant_640_PTY_LTD,food_delivery,IN,USD,2024-01-23,high,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
635,MERCH_635,Merchant_635,,food_delivery,AU,GBP,2024-10-17,low,True,2025-11-08 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
656,MERCH_656,Merchant_656,,subscription,SG,INR,2024-01-10,medium,True,2025-09-20 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
686,MERCH_686,Merchant_686,,electronics,SG,SGD,2025-01-22,medium,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
696,MERCH_696,Merchant_696,Merchant_696_PTY_LTD,electronics,SG,GBP,2023-11-19,low,True,2025-12-22 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
697,MERCH_697,Merchant_697,Merchant_697_PTY_LTD,subscription,SG,GBP,2026-03-22,high,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
698,MERCH_698,Merchant_698,Merchant_698_PTY_LTD,ecommerce,SG,GBP,2026-02-28,low,True,2025-06-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
700,MERCH_700,Merchant_700,Merchant_700_PTY_LTD,gaming,US,GBP,2025-07-10,high,True,2025-10-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
702,MERCH_702,Merchant_702,Merchant_702_PTY_LTD,travel,US,USD,2025-01-19,high,True,2025-06-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
705,MERCH_705,Merchant_705,Merchant_705_PTY_LTD,gaming,US,USD,2025-04-03,low,True,2026-02-13 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
706,MERCH_706,Merchant_706,Merchant_706_PTY_LTD,food_delivery,GB,INR,2024-07-08,low,True,2025-12-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
707,MERCH_707,Merchant_707,Merchant_707_PTY_LTD,travel,GB,AUD,2024-07-01,high,False,2026-04-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
708,MERCH_708,Merchant_708,Merchant_708_PTY_LTD,food_delivery,US,USD,2025-05-17,medium,True,2025-05-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
709,MERCH_709,Merchant_709,Merchant_709_PTY_LTD,gaming,AU,GBP,2025-07-12,low,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
714,MERCH_714,Merchant_714,Merchant_714_PTY_LTD,food_delivery,AU,USD,2025-07-10,low,False,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
715,MERCH_715,Merchant_715,Merchant_715_PTY_LTD,subscription,IN,INR,2025-07-11,low,False,2025-07-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
716,MERCH_716,Merchant_716,Merchant_716_PTY_LTD,electronics,US,SGD,2024-07-31,medium,True,2025-08-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
717,MERCH_717,Merchant_717,Merchant_717_PTY_LTD,subscription,AU,SGD,2024-10-03,medium,True,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
718,MERCH_718,Merchant_718,Merchant_718_PTY_LTD,electronics,AU,SGD,2024-01-28,high,False,2026-03-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
719,MERCH_719,Merchant_719,Merchant_719_PTY_LTD,electronics,US,INR,2024-04-24,medium,True,2026-02-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
720,MERCH_720,Merchant_720,Merchant_720_PTY_LTD,ecommerce,US,USD,2023-09-07,high,False,2025-11-26 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
722,MERCH_722,Merchant_722,Merchant_722_PTY_LTD,travel,AU,INR,2025-01-12,high,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
723,MERCH_723,Merchant_723,Merchant_723_PTY_LTD,electronics,GB,SGD,2025-12-06,low,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
724,MERCH_724,Merchant_724,Merchant_724_PTY_LTD,gaming,GB,INR,2025-01-08,medium,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
725,MERCH_725,Merchant_725,Merchant_725_PTY_LTD,electronics,IN,SGD,2025-06-17,high,True,2026-01-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
726,MERCH_726,Merchant_726,Merchant_726_PTY_LTD,subscription,SG,SGD,2025-10-19,high,True,2025-10-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
727,MERCH_727,Merchant_727,Merchant_727_PTY_LTD,travel,SG,AUD,2026-01-11,high,True,2025-10-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
728,MERCH_728,Merchant_728,Merchant_728_PTY_LTD,subscription,US,AUD,2025-09-06,low,True,2025-05-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
729,MERCH_729,Merchant_729,Merchant_729_PTY_LTD,food_delivery,US,AUD,2025-09-04,high,True,2025-09-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
730,MERCH_730,Merchant_730,Merchant_730_PTY_LTD,electronics,US,AUD,2025-12-06,high,True,2025-08-29 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
731,MERCH_731,Merchant_731,Merchant_731_PTY_LTD,subscription,IN,SGD,2024-08-17,high,True,2025-07-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
732,MERCH_732,Merchant_732,Merchant_732_PTY_LTD,travel,AU,AUD,2024-10-24,medium,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
733,MERCH_733,Merchant_733,Merchant_733_PTY_LTD,subscription,SG,GBP,2025-12-26,low,False,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
735,MERCH_735,Merchant_735,Merchant_735_PTY_LTD,electronics,IN,USD,2024-07-04,high,True,2026-01-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
736,MERCH_736,Merchant_736,Merchant_736_PTY_LTD,electronics,AU,GBP,2024-07-08,medium,True,2025-09-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
737,MERCH_737,Merchant_737,Merchant_737_PTY_LTD,gaming,AU,GBP,2024-11-29,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
738,MERCH_738,Merchant_738,Merchant_738_PTY_LTD,gaming,AU,INR,2023-12-26,low,False,2026-04-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
740,MERCH_740,Merchant_740,Merchant_740_PTY_LTD,ecommerce,US,INR,2025-02-23,medium,True,2025-09-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
741,MERCH_741,Merchant_741,Merchant_741_PTY_LTD,ecommerce,US,GBP,2025-06-16,medium,True,2025-05-01 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
742,MERCH_742,Merchant_742,Merchant_742_PTY_LTD,gaming,GB,INR,2024-02-23,low,True,2026-01-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
744,MERCH_744,Merchant_744,Merchant_744_PTY_LTD,gaming,GB,USD,2024-03-22,high,True,2025-04-17 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
745,MERCH_745,Merchant_745,Merchant_745_PTY_LTD,subscription,SG,USD,2026-02-13,low,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
746,MERCH_746,Merchant_746,Merchant_746_PTY_LTD,gaming,SG,USD,2024-07-23,low,True,2025-10-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
747,MERCH_747,Merchant_747,Merchant_747_PTY_LTD,food_delivery,SG,GBP,2025-09-24,low,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
749,MERCH_749,Merchant_749,Merchant_749_PTY_LTD,electronics,IN,INR,2024-10-29,low,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
750,MERCH_750,Merchant_750,Merchant_750_PTY_LTD,travel,IN,GBP,2025-11-23,high,False,2025-11-25 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
752,MERCH_752,Merchant_752,Merchant_752_PTY_LTD,ecommerce,US,SGD,2023-10-12,high,True,2025-04-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
753,MERCH_753,Merchant_753,Merchant_753_PTY_LTD,subscription,IN,INR,2024-07-26,high,True,2025-05-20 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
754,MERCH_754,Merchant_754,Merchant_754_PTY_LTD,travel,GB,SGD,2024-12-15,high,True,2025-08-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
755,MERCH_755,Merchant_755,Merchant_755_PTY_LTD,subscription,IN,USD,2024-10-04,high,False,2026-04-08 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
758,MERCH_758,Merchant_758,Merchant_758_PTY_LTD,travel,IN,SGD,2025-12-27,medium,True,2025-08-16 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
711,MERCH_711,Merchant_711,Merchant_711_PTY_LTD,food_delivery,US,AUDD,2024-05-19,high,True,2026-02-18 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
699,MERCH_699,Merchant_699,Merchant_699_PTY_LTD,gaming,IN,USD,2026-03-26,high,True,2025-10-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
703,MERCH_703,Merchant_703,Merchant_703_PTY_LTD,subscription,SG,XXX,2025-12-04,low,True,2025-09-09 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
757,MERCH_757,Merchant_757,Merchant_757_PTY_LTD,ecommerce,IN,XXX,2024-04-20,low,True,2026-02-13 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
712,MERCH_712,Merchant_712,Merchant_712_PTY_LTD,ecommerce,IN,SGD,2024-05-01,low,True,2025-05-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
743,MERCH_743,Merchant_743,Merchant_743_PTY_LTD,food_delivery,SG,SGD,2025-08-24,high,True,2026-01-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
756,MERCH_756,Merchant_756,Merchant_756_PTY_LTD,food_delivery,SG,INR,2024-09-05,medium,True,2025-11-10 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
739,MERCH_739,Merchant_739,Merchant_739_PTY_LTD,ecommerce,AU,SGD,2026-08-17,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
751,MERCH_751,Merchant_751,Merchant_751_PTY_LTD,ecommerce,IN,USD,2026-08-17,low,True,2026-02-11 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
748,MERCH_748,Merchant_748,Merchant_748_PTY_LTD,food_delivery,IN,INR,2025-02-23,high,True,2025-09-12 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
704,MERCH_704,Merchant_704,,subscription,SG,GBP,2024-11-10,medium,True,2025-07-08 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
710,MERCH_710,Merchant_710,,subscription,AU,GBP,2024-09-03,low,True,2025-09-22 07:26:36.509380,2026-04-17 07:26:36.509380,1,False,2026-05-27 16:37:19.641637
759,MERCH_759,Merchant_759,Merchant_759_PTY_LTD,travel,IN,USD,2025-12-09,high,True,2026-04-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
760,MERCH_760,Merchant_760,Merchant_760_PTY_LTD,food_delivery,SG,SGD,2025-02-17,low,False,2026-03-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
761,MERCH_761,Merchant_761,Merchant_761_PTY_LTD,subscription,SG,SGD,2024-02-22,low,True,2025-10-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
762,MERCH_762,Merchant_762,Merchant_762_PTY_LTD,subscription,IN,GBP,2023-10-13,high,True,2026-04-09 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
763,MERCH_763,Merchant_763,Merchant_763_PTY_LTD,food_delivery,SG,AUD,2025-02-18,high,False,2025-11-18 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
764,MERCH_764,Merchant_764,Merchant_764_PTY_LTD,ecommerce,IN,GBP,2024-10-27,low,True,2026-01-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
767,MERCH_767,Merchant_767,Merchant_767_PTY_LTD,gaming,AU,INR,2026-03-16,medium,True,2025-12-14 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
768,MERCH_768,Merchant_768,Merchant_768_PTY_LTD,gaming,IN,AUD,2025-08-18,high,True,2026-01-27 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
769,MERCH_769,Merchant_769,Merchant_769_PTY_LTD,ecommerce,GB,GBP,2026-04-04,high,True,2025-06-04 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
770,MERCH_770,Merchant_770,Merchant_770_PTY_LTD,gaming,GB,INR,2025-08-21,low,False,2025-09-07 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
771,MERCH_771,Merchant_771,Merchant_771_PTY_LTD,electronics,GB,AUD,2024-09-20,low,True,2025-10-08 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
775,MERCH_775,Merchant_775,Merchant_775_PTY_LTD,ecommerce,AU,INR,2024-08-27,high,True,2025-04-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
776,MERCH_776,Merchant_776,Merchant_776_PTY_LTD,food_delivery,AU,INR,2025-05-31,low,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
777,MERCH_777,Merchant_777,Merchant_777_PTY_LTD,electronics,IN,USD,2023-10-23,low,False,2025-12-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
779,MERCH_779,Merchant_779,Merchant_779_PTY_LTD,food_delivery,AU,USD,2024-11-21,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
780,MERCH_780,Merchant_780,Merchant_780_PTY_LTD,travel,IN,AUD,2025-09-11,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
781,MERCH_781,Merchant_781,Merchant_781_PTY_LTD,electronics,GB,INR,2023-12-26,high,False,2025-09-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
782,MERCH_782,Merchant_782,Merchant_782_PTY_LTD,travel,SG,USD,2023-10-25,medium,True,2025-10-05 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
783,MERCH_783,Merchant_783,Merchant_783_PTY_LTD,travel,GB,GBP,2025-02-10,high,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
785,MERCH_785,Merchant_785,Merchant_785_PTY_LTD,gaming,SG,SGD,2024-01-17,medium,True,2025-06-11 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
786,MERCH_786,Merchant_786,Merchant_786_PTY_LTD,electronics,SG,GBP,2024-03-26,low,True,2026-03-30 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
787,MERCH_787,Merchant_787,Merchant_787_PTY_LTD,travel,SG,AUD,2026-02-07,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
789,MERCH_789,Merchant_789,Merchant_789_PTY_LTD,gaming,AU,AUD,2023-10-17,high,True,2025-04-23 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
790,MERCH_790,Merchant_790,Merchant_790_PTY_LTD,gaming,SG,INR,2023-12-20,medium,True,2025-07-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
791,MERCH_791,Merchant_791,Merchant_791_PTY_LTD,ecommerce,GB,AUD,2025-09-17,low,True,2026-02-28 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
793,MERCH_793,Merchant_793,Merchant_793_PTY_LTD,electronics,US,INR,2025-03-15,low,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
794,MERCH_794,Merchant_794,Merchant_794_PTY_LTD,food_delivery,SG,INR,2024-09-06,high,True,2025-09-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
795,MERCH_795,Merchant_795,Merchant_795_PTY_LTD,travel,GB,AUD,2024-10-16,low,True,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
796,MERCH_796,Merchant_796,Merchant_796_PTY_LTD,food_delivery,SG,SGD,2026-03-16,low,True,2026-01-15 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
800,MERCH_800,Merchant_800,Merchant_800_PTY_LTD,ecommerce,US,SGD,2025-04-12,low,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
802,MERCH_802,Merchant_802,Merchant_802_PTY_LTD,ecommerce,SG,INR,2024-03-01,high,False,2025-06-02 07:26:36.509380,2026-04-17 07:26:36.509380,0,True,2026-05-27 16:37:19.641637
