device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code,dq_issue_count,is_valid_record,cleaned_at
8455,DEV_8455,2517,mobile,android,v5.1,False,2025-02-07 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
8456,DEV_8456,2884,desktop,windows,v4.4,False,2024-07-17 07:31:40.479076,2026-03-27 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8457,DEV_8457,5576,tablet,android,v1.6,False,2024-11-16 07:31:40.479076,2026-03-25 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8458,DEV_8458,4916,mobile,macos,v4.4,False,2025-08-26 07:31:40.479076,2026-03-21 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
8459,DEV_8459,4980,tablet,macos,v2.2,False,2025-02-21 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8460,DEV_8460,8741,desktop,android,v3.5,False,2025-08-09 07:31:40.479076,2026-04-16 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8461,DEV_8461,6592,desktop,macos,v1.6,False,2024-06-30 07:31:40.479076,2026-04-16 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8462,DEV_8462,3736,desktop,windows,v4.7,False,2024-06-27 07:31:40.479076,2026-04-07 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8463,DEV_8463,9846,mobile,ios,v4.5,False,2025-03-30 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
8464,DEV_8464,7533,mobile,ios,v5.6,False,2024-04-25 07:31:40.479076,2026-03-27 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8465,DEV_8465,6245,mobile,windows,v1.0,False,2025-12-30 07:31:40.479076,2026-04-09 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8466,DEV_8466,4088,mobile,ios,v4.3,False,2025-09-29 07:31:40.479076,2026-03-31 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8467,DEV_8467,8467,tablet,ios,v3.1,False,2025-08-22 07:31:40.479076,2026-03-19 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8468,DEV_8468,300,desktop,android,v1.1,False,2025-06-14 07:31:40.479076,2026-04-03 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8469,DEV_8469,9466,mobile,ios,v2.8,False,2024-12-10 07:31:40.479076,2026-03-26 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
8470,DEV_8470,7525,desktop,macos,v4.0,False,2025-03-22 07:31:40.479076,2026-04-13 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
8471,DEV_8471,3111,mobile,ios,v5.0,False,2024-06-06 07:31:40.479076,2026-03-31 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8472,DEV_8472,5859,tablet,windows,v1.9,False,2024-05-25 07:31:40.479076,2026-04-02 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8473,DEV_8473,4326,desktop,android,v5.0,False,2026-03-31 07:31:40.479076,2026-03-23 07:31:40.479076,SG,IN,1,False,2026-05-27 16:41:43.303822
8474,DEV_8474,117,mobile,macos,v4.2,False,2025-01-24 07:31:40.479076,2026-04-05 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
8420,DEV_8420,3444,tablet,android,v4.4,False,2025-12-31 07:31:40.479076,2026-04-14 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8439,DEV_8439,348,mobile,windows,v1.0,False,2025-01-12 07:31:40.479076,2026-04-01 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8447,DEV_8447,1008446,mobile,windows,v1.2,False,2025-04-04 07:31:40.479076,2026-04-08 07:31:40.479076,GB,AU,1,False,2026-05-27 16:41:43.303822
8424,DEV_8424,4793,tablet,android,v5.6,False,2025-06-19 07:31:40.479076,2025-06-14 07:31:40.479076,AU,IN,1,False,2026-05-27 16:41:43.303822
8425,DEV_8425,7622,tablet,macos,v3.8,False,2025-10-03 07:31:40.479076,2025-09-28 07:31:40.479076,US,IN,1,False,2026-05-27 16:41:43.303822
8475,DEV_8475,7689,tablet,ios,v2.0,False,2025-10-05 07:31:40.479076,2026-04-04 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
8476,DEV_8476,7826,mobile,ios,v4.1,False,2024-07-13 07:31:40.479076,2026-03-24 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
8477,DEV_8477,993,mobile,macos,v5.6,False,2025-03-20 07:31:40.479076,2026-04-15 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
8478,DEV_8478,238,mobile,windows,v3.4,False,2026-04-10 07:31:40.479076,2026-03-29 07:31:40.479076,SG,SG,1,False,2026-05-27 16:41:43.303822
8479,DEV_8479,6431,tablet,android,v4.6,False,2024-10-14 07:31:40.479076,2026-04-05 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8480,DEV_8480,7505,desktop,windows,v4.2,False,2024-10-25 07:31:40.479076,2026-03-21 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8481,DEV_8481,5373,desktop,android,v5.7,False,2025-04-14 07:31:40.479076,2026-03-24 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8482,DEV_8482,1207,tablet,windows,v4.3,False,2025-09-23 07:31:40.479076,2026-03-30 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8483,DEV_8483,4877,tablet,ios,v1.4,False,2025-02-27 07:31:40.479076,2026-03-23 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8485,DEV_8485,3101,mobile,macos,v5.4,False,2026-01-08 07:31:40.479076,2026-04-02 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8486,DEV_8486,772,tablet,ios,v3.9,False,2024-06-20 07:31:40.479076,2026-04-16 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8487,DEV_8487,1042,desktop,ios,v2.6,False,2026-01-23 07:31:40.479076,2026-03-20 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8488,DEV_8488,8379,desktop,windows,v2.1,False,2026-04-04 07:31:40.479076,2026-03-29 07:31:40.479076,SG,GB,1,False,2026-05-27 16:41:43.303822
8489,DEV_8489,7764,mobile,ios,v5.4,False,2024-05-08 07:31:40.479076,2026-03-24 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8490,DEV_8490,6785,mobile,windows,v2.7,False,2025-11-11 07:31:40.479076,2026-03-29 07:31:40.479076,US,US,1,False,2026-05-27 16:41:43.303822
8491,DEV_8491,4983,mobile,ios,v5.0,False,2025-09-13 07:31:40.479076,2026-04-04 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8492,DEV_8492,626,mobile,ios,v3.0,False,2024-11-24 07:31:40.479076,2026-04-15 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
8493,DEV_8493,2218,desktop,macos,v1.7,False,2024-08-15 07:31:40.479076,2026-03-21 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
8494,DEV_8494,8826,desktop,macos,v4.2,False,2025-11-03 07:31:40.479076,2026-03-19 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8495,DEV_8495,3810,desktop,android,v2.4,False,2025-03-14 07:31:40.479076,2026-03-27 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8496,DEV_8496,8735,mobile,android,v3.3,False,2024-10-19 07:31:40.479076,2026-04-05 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
8497,DEV_8497,3675,desktop,ios,v1.4,False,2025-02-19 07:31:40.479076,2026-04-15 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
8498,DEV_8498,2417,tablet,ios,v5.4,False,2025-11-27 07:31:40.479076,2026-03-30 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8499,DEV_8499,4932,mobile,macos,v2.6,False,2025-07-28 07:31:40.479076,2026-03-19 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8500,DEV_8500,1977,tablet,android,v5.1,False,2024-08-13 07:31:40.479076,2026-04-02 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
8501,DEV_8501,5014,tablet,macos,v2.7,False,2026-03-05 07:31:40.479076,2026-04-16 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8502,DEV_8502,5822,mobile,android,v1.9,False,2024-05-01 07:31:40.479076,2026-04-11 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8503,DEV_8503,2550,tablet,android,v3.3,False,2025-04-28 07:31:40.479076,2026-03-29 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8504,DEV_8504,7301,mobile,ios,v5.4,False,2025-12-22 07:31:40.479076,2026-04-08 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8505,DEV_8505,4682,mobile,windows,v2.2,False,2025-01-12 07:31:40.479076,2026-03-25 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8506,DEV_8506,4984,desktop,ios,v3.7,False,2024-08-17 07:31:40.479076,2026-04-13 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8507,DEV_8507,1981,desktop,windows,v3.2,False,2025-04-11 07:31:40.479076,2026-04-07 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
8508,DEV_8508,1985,tablet,macos,v2.4,False,2025-09-05 07:31:40.479076,2026-03-21 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
8509,DEV_8509,7786,desktop,macos,v4.2,False,2026-02-28 07:31:40.479076,2026-03-24 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8510,DEV_8510,9452,desktop,macos,v1.5,False,2024-12-15 07:31:40.479076,2026-03-18 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8511,DEV_8511,840,mobile,windows,v4.3,False,2025-04-30 07:31:40.479076,2026-04-01 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
8512,DEV_8512,9734,mobile,windows,v5.9,True,2025-12-14 07:31:40.479076,2026-03-20 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8513,DEV_8513,5603,mobile,android,v2.2,False,2024-08-04 07:31:40.479076,2026-04-15 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8514,DEV_8514,2327,desktop,ios,v1.8,False,2025-01-20 07:31:40.479076,2026-04-09 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
8515,DEV_8515,8796,desktop,windows,v4.2,False,2025-01-31 07:31:40.479076,2026-03-28 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8516,DEV_8516,8453,desktop,windows,v1.9,False,2024-05-03 07:31:40.479076,2026-03-21 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
8517,DEV_8517,1758,tablet,macos,v5.1,True,2024-09-24 07:31:40.479076,2026-04-09 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
8518,DEV_8518,728,mobile,android,v5.5,False,2024-05-24 07:31:40.479076,2026-03-23 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
8519,DEV_8519,7103,desktop,macos,v2.4,False,2024-08-06 07:31:40.479076,2026-04-15 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8520,DEV_8520,259,desktop,ios,v5.6,False,2025-11-08 07:31:40.479076,2026-04-07 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8521,DEV_8521,3026,mobile,windows,v5.4,False,2024-11-04 07:31:40.479076,2026-04-09 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8523,DEV_8523,2189,desktop,android,v4.8,False,2025-11-11 07:31:40.479076,2026-03-24 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
8524,DEV_8524,4983,tablet,windows,v2.4,False,2024-12-23 07:31:40.479076,2026-04-02 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
8525,DEV_8525,2891,desktop,windows,v5.1,False,2024-08-23 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
8526,DEV_8526,7658,desktop,macos,v4.9,True,2025-05-09 07:31:40.479076,2026-04-15 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
8527,DEV_8527,4787,mobile,ios,v4.6,False,2025-06-05 07:31:40.479076,2026-03-25 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8528,DEV_8528,6847,mobile,windows,v4.4,False,2025-12-24 07:31:40.479076,2026-04-02 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
8529,DEV_8529,8629,desktop,macos,v5.7,False,2024-12-12 07:31:40.479076,2026-04-04 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8530,DEV_8530,5260,tablet,windows,v1.5,False,2025-07-23 07:31:40.479076,2026-03-19 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8531,DEV_8531,5173,tablet,ios,v3.5,False,2026-03-07 07:31:40.479076,2026-03-19 07:31:40.479076,GB,SG,1,False,2026-05-27 16:41:43.303822
8532,DEV_8532,6153,desktop,windows,v4.3,False,2025-05-14 07:31:40.479076,2026-04-01 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8533,DEV_8533,2515,desktop,ios,v4.5,False,2026-01-22 07:31:40.479076,2026-03-28 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8534,DEV_8534,8799,desktop,ios,v1.9,False,2024-06-28 07:31:40.479076,2026-04-12 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8535,DEV_8535,2845,mobile,android,v1.8,False,2025-01-17 07:31:40.479076,2026-03-29 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
8536,DEV_8536,3190,desktop,windows,v1.3,False,2024-12-20 07:31:40.479076,2026-03-31 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
8537,DEV_8537,2910,desktop,ios,v3.7,False,2025-05-30 07:31:40.479076,2026-04-10 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8538,DEV_8538,373,desktop,macos,v3.2,False,2025-07-08 07:31:40.479076,2026-03-31 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
8539,DEV_8539,3639,desktop,ios,v3.0,False,2024-12-20 07:31:40.479076,2026-04-15 07:31:40.479076,SG,IN,0,True,2026-05-27 16:41:43.303822
8540,DEV_8540,4055,desktop,android,v2.1,False,2026-03-12 07:31:40.479076,2026-04-01 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8541,DEV_8541,2539,tablet,macos,v2.7,False,2025-12-03 07:31:40.479076,2026-04-01 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8542,DEV_8542,8228,desktop,windows,v5.1,False,2025-05-20 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU,0,True,2026-05-27 16:41:43.303822
8543,DEV_8543,5016,tablet,windows,v3.8,False,2026-01-24 07:31:40.479076,2026-03-18 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
8544,DEV_8544,3115,desktop,macos,v3.5,True,2024-05-01 07:31:40.479076,2026-03-29 07:31:40.479076,AU,GB,0,True,2026-05-27 16:41:43.303822
8545,DEV_8545,627,mobile,ios,v5.0,False,2025-08-12 07:31:40.479076,2026-04-15 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8546,DEV_8546,4317,desktop,android,v4.5,False,2024-09-23 07:31:40.479076,2026-04-08 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8547,DEV_8547,5857,desktop,macos,v2.3,False,2025-12-21 07:31:40.479076,2026-04-08 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
8548,DEV_8548,8370,desktop,ios,v4.3,False,2025-04-04 07:31:40.479076,2026-03-27 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8549,DEV_8549,9445,desktop,macos,v3.9,False,2026-01-06 07:31:40.479076,2026-03-30 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8484,DEV_8484,9689,desktop,ios,v2.0,False,2025-07-18 07:31:40.479076,2026-03-30 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8550,DEV_8550,8565,mobile,windows,v5.1,False,2025-02-05 07:31:40.479076,2026-04-11 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
8551,DEV_8551,2609,tablet,ios,v5.4,True,2024-11-25 07:31:40.479076,2026-03-18 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
8552,DEV_8552,3854,desktop,macos,v2.0,False,2025-10-15 07:31:40.479076,2026-03-24 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8553,DEV_8553,352,desktop,ios,v1.1,False,2026-02-08 07:31:40.479076,2026-04-10 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8554,DEV_8554,3850,mobile,macos,v1.8,False,2025-06-18 07:31:40.479076,2026-04-12 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8558,DEV_8558,1778,mobile,android,v5.6,False,2025-12-13 07:31:40.479076,2026-04-10 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8559,DEV_8559,2257,desktop,ios,v2.7,False,2026-02-20 07:31:40.479076,2026-04-10 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8560,DEV_8560,2100,desktop,macos,v3.3,False,2024-08-07 07:31:40.479076,2026-04-15 07:31:40.479076,GB,AU,1,False,2026-05-27 16:41:43.303822
8561,DEV_8561,2214,tablet,ios,v1.8,False,2024-07-01 07:31:40.479076,2026-04-02 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8562,DEV_8562,140,mobile,ios,v2.9,False,2024-05-05 07:31:40.479076,2026-03-28 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8563,DEV_8563,5418,desktop,windows,v1.0,False,2025-03-07 07:31:40.479076,2026-03-25 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
8564,DEV_8564,8851,mobile,ios,v5.8,False,2024-05-25 07:31:40.479076,2026-04-08 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8565,DEV_8565,2999,tablet,macos,v4.8,False,2025-10-17 07:31:40.479076,2026-03-31 07:31:40.479076,SG,SG,0,True,2026-05-27 16:41:43.303822
8566,DEV_8566,9690,mobile,ios,v1.2,False,2025-01-01 07:31:40.479076,2026-03-23 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8567,DEV_8567,8404,mobile,windows,v5.2,False,2025-01-30 07:31:40.479076,2026-03-26 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8568,DEV_8568,8844,tablet,windows,v4.0,False,2025-07-12 07:31:40.479076,2026-03-24 07:31:40.479076,IN,GB,0,True,2026-05-27 16:41:43.303822
8569,DEV_8569,8032,desktop,android,v1.2,False,2025-08-30 07:31:40.479076,2026-04-13 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8570,DEV_8570,7517,tablet,android,v4.3,False,2025-11-22 07:31:40.479076,2026-03-31 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8571,DEV_8571,4262,mobile,ios,v2.2,False,2024-06-18 07:31:40.479076,2026-04-01 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8572,DEV_8572,4459,tablet,android,v5.7,False,2025-05-05 07:31:40.479076,2026-04-04 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8573,DEV_8573,5959,tablet,windows,v4.1,False,2026-04-02 07:31:40.479076,2026-03-27 07:31:40.479076,US,AU,1,False,2026-05-27 16:41:43.303822
8574,DEV_8574,8610,tablet,ios,v1.8,False,2025-08-13 07:31:40.479076,2026-03-30 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
8575,DEV_8575,7520,tablet,windows,v3.1,False,2025-12-20 07:31:40.479076,2026-04-10 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
8576,DEV_8576,4448,desktop,ios,v4.4,False,2025-03-02 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8577,DEV_8577,6809,desktop,ios,v2.1,False,2025-06-05 07:31:40.479076,2026-03-22 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8578,DEV_8578,1637,tablet,ios,v4.5,False,2024-04-29 07:31:40.479076,2026-04-17 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
8579,DEV_8579,4893,mobile,macos,v2.1,False,2025-04-08 07:31:40.479076,2026-04-14 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
8580,DEV_8580,2529,tablet,macos,v5.9,False,2024-05-19 07:31:40.479076,2026-04-02 07:31:40.479076,US,IN,1,False,2026-05-27 16:41:43.303822
8581,DEV_8581,7974,tablet,windows,v5.7,False,2025-07-10 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU,0,True,2026-05-27 16:41:43.303822
8582,DEV_8582,7962,tablet,android,v3.3,False,2025-07-12 07:31:40.479076,2026-03-20 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
8583,DEV_8583,8923,tablet,windows,v1.4,False,2025-08-19 07:31:40.479076,2026-04-05 07:31:40.479076,IN,AU,0,True,2026-05-27 16:41:43.303822
8584,DEV_8584,731,mobile,ios,v2.8,False,2026-01-06 07:31:40.479076,2026-04-08 07:31:40.479076,GB,IN,0,True,2026-05-27 16:41:43.303822
8585,DEV_8585,5491,mobile,windows,v4.8,False,2025-02-23 07:31:40.479076,2026-03-20 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8586,DEV_8586,5847,mobile,ios,v5.2,False,2024-06-25 07:31:40.479076,2026-04-10 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8587,DEV_8587,3857,tablet,macos,v5.4,False,2025-10-30 07:31:40.479076,2026-04-07 07:31:40.479076,AU,AU,1,False,2026-05-27 16:41:43.303822
8588,DEV_8588,3372,mobile,ios,v2.0,False,2025-11-05 07:31:40.479076,2026-04-04 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8589,DEV_8589,1340,desktop,windows,v1.2,False,2025-12-04 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
8590,DEV_8590,848,tablet,macos,v3.0,False,2026-02-02 07:31:40.479076,2026-04-10 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8591,DEV_8591,8083,mobile,android,v1.4,False,2024-08-06 07:31:40.479076,2026-03-20 07:31:40.479076,US,SG,0,True,2026-05-27 16:41:43.303822
8592,DEV_8592,4803,tablet,android,v3.6,False,2024-07-24 07:31:40.479076,2026-03-22 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8593,DEV_8593,2221,tablet,macos,v1.3,True,2025-09-29 07:31:40.479076,2026-04-11 07:31:40.479076,IN,IN,0,True,2026-05-27 16:41:43.303822
8594,DEV_8594,8111,mobile,android,v2.3,False,2024-08-24 07:31:40.479076,2026-03-22 07:31:40.479076,US,IN,0,True,2026-05-27 16:41:43.303822
8596,DEV_8596,6045,mobile,ios,v2.0,False,2025-04-27 07:31:40.479076,2026-04-10 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8597,DEV_8597,18,mobile,ios,v4.6,False,2025-08-14 07:31:40.479076,2026-03-20 07:31:40.479076,SG,AU,0,True,2026-05-27 16:41:43.303822
8598,DEV_8598,9580,desktop,windows,v3.9,False,2025-12-31 07:31:40.479076,2026-03-29 07:31:40.479076,IN,US,0,True,2026-05-27 16:41:43.303822
8599,DEV_8599,3348,tablet,ios,v1.8,False,2025-06-12 07:31:40.479076,2026-03-20 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8600,DEV_8600,828,mobile,android,v1.8,False,2024-11-04 07:31:40.479076,2026-03-25 07:31:40.479076,GB,AU,0,True,2026-05-27 16:41:43.303822
8601,DEV_8601,6491,tablet,ios,v1.6,False,2026-01-29 07:31:40.479076,2026-04-01 07:31:40.479076,GB,SG,1,False,2026-05-27 16:41:43.303822
8602,DEV_8602,9889,tablet,macos,v1.5,False,2025-08-23 07:31:40.479076,2026-04-12 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8603,DEV_8603,7334,tablet,ios,v3.2,False,2024-09-15 07:31:40.479076,2026-04-13 07:31:40.479076,US,GB,0,True,2026-05-27 16:41:43.303822
8604,DEV_8604,4437,tablet,macos,v1.6,False,2026-04-03 07:31:40.479076,2026-03-28 07:31:40.479076,GB,SG,1,False,2026-05-27 16:41:43.303822
8605,DEV_8605,9838,mobile,windows,v1.4,False,2024-05-09 07:31:40.479076,2026-04-15 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8606,DEV_8606,627,desktop,android,v4.7,False,2025-01-07 07:31:40.479076,2026-03-26 07:31:40.479076,AU,SG,0,True,2026-05-27 16:41:43.303822
8607,DEV_8607,1927,desktop,ios,v2.8,False,2025-08-11 07:31:40.479076,2026-04-10 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8608,DEV_8608,605,tablet,ios,v5.7,False,2024-11-01 07:31:40.479076,2026-03-31 07:31:40.479076,US,US,0,True,2026-05-27 16:41:43.303822
8609,DEV_8609,1753,desktop,ios,v1.6,False,2025-04-25 07:31:40.479076,2026-03-30 07:31:40.479076,GB,US,0,True,2026-05-27 16:41:43.303822
8610,DEV_8610,8970,mobile,macos,v3.5,False,2025-07-15 07:31:40.479076,2026-04-11 07:31:40.479076,IN,SG,0,True,2026-05-27 16:41:43.303822
8611,DEV_8611,5640,mobile,windows,v5.1,False,2024-05-15 07:31:40.479076,2026-03-28 07:31:40.479076,AU,AU,1,False,2026-05-27 16:41:43.303822
8612,DEV_8612,2289,tablet,windows,v3.1,False,2026-02-22 07:31:40.479076,2026-04-08 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8613,DEV_8613,8761,mobile,macos,v1.8,False,2025-10-27 07:31:40.479076,2026-04-15 07:31:40.479076,SG,US,0,True,2026-05-27 16:41:43.303822
8614,DEV_8614,2554,tablet,ios,v3.4,False,2025-12-24 07:31:40.479076,2026-03-20 07:31:40.479076,GB,SG,0,True,2026-05-27 16:41:43.303822
8615,DEV_8615,5587,mobile,android,v3.9,False,2025-05-17 07:31:40.479076,2026-03-20 07:31:40.479076,GB,GB,0,True,2026-05-27 16:41:43.303822
8616,DEV_8616,540,desktop,windows,v3.9,False,2025-05-08 07:31:40.479076,2026-03-31 07:31:40.479076,SG,US,1,False,2026-05-27 16:41:43.303822
8617,DEV_8617,9486,tablet,macos,v4.4,False,2024-12-13 07:31:40.479076,2026-04-04 07:31:40.479076,AU,IN,0,True,2026-05-27 16:41:43.303822
8618,DEV_8618,3923,tablet,ios,v1.4,False,2026-03-08 07:31:40.479076,2026-03-29 07:31:40.479076,AU,US,0,True,2026-05-27 16:41:43.303822
8619,DEV_8619,3746,mobile,windows,v5.4,False,2025-06-13 07:31:40.479076,2026-04-06 07:31:40.479076,SG,GB,0,True,2026-05-27 16:41:43.303822
