merchant_id,merchant_ref,merchant_name,legal_name,merchant_category,country_code,settlement_currency,onboarding_date,risk_tier_source,is_active,created_at,updated_at
372,MERCH_372,Merchant_372,Merchant_372_PTY_LTD,subscription,GB,AUD,2025-06-01,low,True,2025-12-03 07:26:36.509380,2026-04-17 07:26:36.509380
373,MERCH_373,Merchant_373,Merchant_373_PTY_LTD,subscription,US,USD,2026-04-17,low,True,2025-09-13 07:26:36.509380,2026-04-17 07:26:36.509380
374,MERCH_374,Merchant_374,Merchant_374_PTY_LTD,subscription,US,SGD,2023-07-31,high,True,2025-06-10 07:26:36.509380,2026-04-17 07:26:36.509380
375,MERCH_375,Merchant_375,Merchant_375_PTY_LTD,gaming,SG,USD,2024-10-21,high,False,2026-01-13 07:26:36.509380,2026-04-17 07:26:36.509380
377,MERCH_377,Merchant_377,Merchant_377_PTY_LTD,electronics,AU,SGD,2023-10-26,low,True,2025-08-27 07:26:36.509380,2026-04-17 07:26:36.509380
378,MERCH_378,Merchant_378,Merchant_378_PTY_LTD,ecommerce,SG,GBP,2024-10-19,medium,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380
344,MERCH_344,Merchant_344,Merchant_344_PTY_LTD,ecommerce,US,AUD,2025-03-09,MEDIUM,True,2025-12-31 07:26:36.509380,2026-04-17 07:26:36.509380
366,MERCH_366,Merchant_366,Merchant_366_PTY_LTD,ecommerce,GB,usd,2024-12-27,low,True,2025-11-03 07:26:36.509380,2026-04-17 07:26:36.509380
362,MERCH_362,Merchant_362,Merchant_362_PTY_LTD,electronics,GB,XXX,2024-03-18,medium,True,2025-07-10 07:26:36.509380,2026-04-17 07:26:36.509380
330,MERCH_330,Merchant_330,Merchant_330_PTY_LTD,Ecommerce,GB,GBP,2024-01-27,high,True,2025-11-14 07:26:36.509380,2026-04-17 07:26:36.509380
380,MERCH_380,Merchant_380,Merchant_380_PTY_LTD,Ecommerce,SG,SGD,2024-01-09,medium,True,2025-07-06 07:26:36.509380,2026-04-17 07:26:36.509380
336,MERCH_336,Merchant_336,Merchant_336_PTY_LTD,FOOD_DELIVERY,IN,GBP,2025-05-22,low,False,2026-03-24 07:26:36.509380,2026-04-17 07:26:36.509380
347,MERCH_347,Merchant_347,Merchant_347_PTY_LTD,FOOD_DELIVERY,IN,GBP,2023-08-13,high,True,2025-08-07 07:26:36.509380,2026-04-17 07:26:36.509380
337,MERCH_337,Merchant_337,Merchant_337_PTY_LTD,travel ,AU,SGD,2025-05-15,high,True,2025-09-25 07:26:36.509380,2026-04-17 07:26:36.509380
342,MERCH_342,Merchant_342,Merchant_342_PTY_LTD,travel ,GB,AUD,2025-05-08,medium,True,2025-07-31 07:26:36.509380,2026-04-17 07:26:36.509380
368,MERCH_368,Merchant_368,Merchant_368_PTY_LTD,electronics,AU,INR,2026-07-26,medium,False,2025-04-29 07:26:36.509380,2026-04-17 07:26:36.509380
369,MERCH_369,Merchant_369,Merchant_369_PTY_LTD,food_delivery,GB,INR,2026-06-13,high,True,2025-05-03 07:26:36.509380,2026-04-17 07:26:36.509380
321,MERCH_321,Merchant_321,Merchant_321_PTY_LTD,gaming,AU,SGD,2024-06-12,High,True,2025-05-24 07:26:36.509380,2026-04-17 07:26:36.509380
319,MERCH_319,Merchant_319,Merchant_319_PTY_LTD,gaming,US,AUDD,2025-09-09,High,True,2026-03-24 07:26:36.509380,2026-04-17 07:26:36.509380
376,MERCH_376,Merchant_376,,subscription,AU,GBP,2024-05-17,low,True,2025-08-23 07:26:36.509380,2026-04-17 07:26:36.509380
360,MERCH_360,Merchant_360,,food_delivery,IN,INR,2024-05-26,High,True,2026-02-09 07:26:36.509380,2026-04-17 07:26:36.509380
381,MERCH_381,Merchant_381,Merchant_381_PTY_LTD,travel,US,GBP,2024-02-29,medium,True,2025-05-31 07:26:36.509380,2026-04-17 07:26:36.509380
383,MERCH_383,Merchant_383,Merchant_383_PTY_LTD,food_delivery,SG,AUD,2026-03-31,medium,True,2025-06-09 07:26:36.509380,2026-04-17 07:26:36.509380
384,MERCH_384,Merchant_384,Merchant_384_PTY_LTD,travel,SG,USD,2025-11-21,medium,True,2025-06-08 07:26:36.509380,2026-04-17 07:26:36.509380
385,MERCH_385,Merchant_385,Merchant_385_PTY_LTD,food_delivery,GB,GBP,2024-03-15,high,True,2025-08-07 07:26:36.509380,2026-04-17 07:26:36.509380
386,MERCH_386,Merchant_386,Merchant_386_PTY_LTD,subscription,AU,USD,2024-08-21,medium,True,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380
387,MERCH_387,Merchant_387,Merchant_387_PTY_LTD,food_delivery,GB,INR,2023-08-31,high,True,2025-07-22 07:26:36.509380,2026-04-17 07:26:36.509380
388,MERCH_388,Merchant_388,Merchant_388_PTY_LTD,ecommerce,IN,USD,2024-04-14,high,True,2025-10-18 07:26:36.509380,2026-04-17 07:26:36.509380
389,MERCH_389,Merchant_389,Merchant_389_PTY_LTD,food_delivery,US,SGD,2025-09-04,high,True,2025-09-13 07:26:36.509380,2026-04-17 07:26:36.509380
391,MERCH_391,Merchant_391,Merchant_391_PTY_LTD,travel,IN,AUD,2023-07-25,low,True,2026-03-02 07:26:36.509380,2026-04-17 07:26:36.509380
392,MERCH_392,Merchant_392,Merchant_392_PTY_LTD,electronics,AU,INR,2025-07-30,medium,True,2026-02-08 07:26:36.509380,2026-04-17 07:26:36.509380
393,MERCH_393,Merchant_393,Merchant_393_PTY_LTD,subscription,US,INR,2026-02-26,medium,True,2026-04-12 07:26:36.509380,2026-04-17 07:26:36.509380
394,MERCH_394,Merchant_394,Merchant_394_PTY_LTD,travel,SG,SGD,2025-05-22,low,True,2026-01-17 07:26:36.509380,2026-04-17 07:26:36.509380
395,MERCH_395,Merchant_395,Merchant_395_PTY_LTD,electronics,GB,AUD,2026-02-16,medium,True,2025-06-30 07:26:36.509380,2026-04-17 07:26:36.509380
396,MERCH_396,Merchant_396,Merchant_396_PTY_LTD,electronics,US,INR,2023-08-21,low,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380
397,MERCH_397,Merchant_397,Merchant_397_PTY_LTD,gaming,AU,SGD,2024-07-09,low,False,2025-06-16 07:26:36.509380,2026-04-17 07:26:36.509380
399,MERCH_399,Merchant_399,Merchant_399_PTY_LTD,electronics,AU,SGD,2025-08-02,medium,False,2025-05-09 07:26:36.509380,2026-04-17 07:26:36.509380
400,MERCH_400,Merchant_400,Merchant_400_PTY_LTD,gaming,SG,SGD,2025-10-28,low,True,2026-01-10 07:26:36.509380,2026-04-17 07:26:36.509380
401,MERCH_401,Merchant_401,Merchant_401_PTY_LTD,travel,GB,USD,2025-06-01,low,True,2026-01-04 07:26:36.509380,2026-04-17 07:26:36.509380
402,MERCH_402,Merchant_402,Merchant_402_PTY_LTD,gaming,US,SGD,2024-08-09,medium,True,2025-09-29 07:26:36.509380,2026-04-17 07:26:36.509380
404,MERCH_404,Merchant_404,Merchant_404_PTY_LTD,ecommerce,US,INR,2025-07-06,low,True,2026-02-24 07:26:36.509380,2026-04-17 07:26:36.509380
406,MERCH_406,Merchant_406,Merchant_406_PTY_LTD,subscription,SG,AUD,2025-07-02,low,True,2025-09-04 07:26:36.509380,2026-04-17 07:26:36.509380
407,MERCH_407,Merchant_407,Merchant_407_PTY_LTD,electronics,US,GBP,2025-02-18,medium,False,2025-06-22 07:26:36.509380,2026-04-17 07:26:36.509380
409,MERCH_409,Merchant_409,Merchant_409_PTY_LTD,food_delivery,SG,GBP,2023-11-09,high,True,2025-05-15 07:26:36.509380,2026-04-17 07:26:36.509380
410,MERCH_410,Merchant_410,Merchant_410_PTY_LTD,gaming,AU,INR,2023-09-12,low,True,2025-07-26 07:26:36.509380,2026-04-17 07:26:36.509380
412,MERCH_412,Merchant_412,Merchant_412_PTY_LTD,electronics,SG,AUD,2023-10-30,high,True,2025-12-09 07:26:36.509380,2026-04-17 07:26:36.509380
414,MERCH_414,Merchant_414,Merchant_414_PTY_LTD,subscription,US,INR,2023-08-13,low,True,2025-11-24 07:26:36.509380,2026-04-17 07:26:36.509380
416,MERCH_416,Merchant_416,Merchant_416_PTY_LTD,subscription,SG,SGD,2024-05-24,medium,True,2025-07-21 07:26:36.509380,2026-04-17 07:26:36.509380
417,MERCH_417,Merchant_417,Merchant_417_PTY_LTD,gaming,SG,USD,2024-04-03,medium,True,2026-03-14 07:26:36.509380,2026-04-17 07:26:36.509380
418,MERCH_418,Merchant_418,Merchant_418_PTY_LTD,travel,AU,GBP,2023-09-22,high,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380
419,MERCH_419,Merchant_419,Merchant_419_PTY_LTD,electronics,GB,SGD,2024-07-10,medium,True,2025-11-16 07:26:36.509380,2026-04-17 07:26:36.509380
420,MERCH_420,Merchant_420,Merchant_420_PTY_LTD,subscription,IN,GBP,2024-09-13,low,True,2025-10-08 07:26:36.509380,2026-04-17 07:26:36.509380
421,MERCH_421,Merchant_421,Merchant_421_PTY_LTD,travel,SG,INR,2024-07-10,low,True,2025-10-25 07:26:36.509380,2026-04-17 07:26:36.509380
424,MERCH_424,Merchant_424,Merchant_424_PTY_LTD,subscription,AU,INR,2025-12-10,low,True,2025-08-03 07:26:36.509380,2026-04-17 07:26:36.509380
425,MERCH_425,Merchant_425,Merchant_425_PTY_LTD,food_delivery,GB,INR,2025-12-23,low,True,2025-06-09 07:26:36.509380,2026-04-17 07:26:36.509380
426,MERCH_426,Merchant_426,Merchant_426_PTY_LTD,food_delivery,GB,USD,2025-06-01,medium,True,2026-03-29 07:26:36.509380,2026-04-17 07:26:36.509380
427,MERCH_427,Merchant_427,Merchant_427_PTY_LTD,food_delivery,AU,GBP,2023-12-11,medium,True,2025-08-12 07:26:36.509380,2026-04-17 07:26:36.509380
429,MERCH_429,Merchant_429,Merchant_429_PTY_LTD,electronics,SG,SGD,2025-08-18,low,False,2025-08-13 07:26:36.509380,2026-04-17 07:26:36.509380
430,MERCH_430,Merchant_430,Merchant_430_PTY_LTD,travel,GB,GBP,2026-02-26,low,True,2026-03-18 07:26:36.509380,2026-04-17 07:26:36.509380
431,MERCH_431,Merchant_431,Merchant_431_PTY_LTD,travel,AU,GBP,2026-02-05,high,False,2026-01-24 07:26:36.509380,2026-04-17 07:26:36.509380
432,MERCH_432,Merchant_432,Merchant_432_PTY_LTD,ecommerce,AU,GBP,2023-09-19,low,True,2025-06-14 07:26:36.509380,2026-04-17 07:26:36.509380
434,MERCH_434,Merchant_434,Merchant_434_PTY_LTD,gaming,GB,USD,2025-08-31,medium,True,2025-09-14 07:26:36.509380,2026-04-17 07:26:36.509380
436,MERCH_436,Merchant_436,Merchant_436_PTY_LTD,subscription,IN,SGD,2023-08-22,low,True,2026-01-31 07:26:36.509380,2026-04-17 07:26:36.509380
438,MERCH_438,Merchant_438,Merchant_438_PTY_LTD,gaming,GB,USD,2024-06-02,high,True,2025-09-16 07:26:36.509380,2026-04-17 07:26:36.509380
439,MERCH_439,Merchant_439,Merchant_439_PTY_LTD,electronics,AU,INR,2024-03-03,high,False,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380
440,MERCH_440,Merchant_440,Merchant_440_PTY_LTD,travel,AU,USD,2026-04-04,low,True,2026-02-04 07:26:36.509380,2026-04-17 07:26:36.509380
441,MERCH_441,Merchant_441,Merchant_441_PTY_LTD,subscription,SG,SGD,2025-06-25,high,True,2025-05-14 07:26:36.509380,2026-04-17 07:26:36.509380
443,MERCH_443,Merchant_443,Merchant_443_PTY_LTD,food_delivery,US,SGD,2024-05-24,low,True,2026-02-17 07:26:36.509380,2026-04-17 07:26:36.509380
403,MERCH_403,Merchant_403,Merchant_403_PTY_LTD,travel,AU,AUDD,2024-06-28,low,True,2026-03-06 07:26:36.509380,2026-04-17 07:26:36.509380
413,MERCH_413,Merchant_413,Merchant_413_PTY_LTD,gaming,SG,AUDD,2025-07-10,medium,True,2025-11-01 07:26:36.509380,2026-04-17 07:26:36.509380
442,MERCH_442,Merchant_442,Merchant_442_PTY_LTD,electronics,SG,AUDD,2023-10-24,medium,True,2025-10-16 07:26:36.509380,2026-04-17 07:26:36.509380
405,MERCH_405,Merchant_405,Merchant_405_PTY_LTD,subscription,IN,XXX,2024-03-11,medium,True,2025-12-01 07:26:36.509380,2026-04-17 07:26:36.509380
422,MERCH_422,Merchant_422,Merchant_422_PTY_LTD,Ecommerce,GB,AUD,2025-10-03,low,True,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380
437,MERCH_437,Merchant_437,Merchant_437_PTY_LTD,Ecommerce,GB,INR,2023-08-26,medium,False,2025-05-16 07:26:36.509380,2026-04-17 07:26:36.509380
390,MERCH_390,Merchant_390,Merchant_390_PTY_LTD,FOOD_DELIVERY,GB,GBP,2025-03-15,high,True,2025-12-04 07:26:36.509380,2026-04-17 07:26:36.509380
428,MERCH_428,Merchant_428,Merchant_428_PTY_LTD,FOOD_DELIVERY,IN,INR,2025-01-06,low,True,2025-05-08 07:26:36.509380,2026-04-17 07:26:36.509380
411,MERCH_411,Merchant_411,Merchant_411_PTY_LTD,electronics,GB,USD,2026-09-24,medium,True,2026-03-20 07:26:36.509380,2026-04-17 07:26:36.509380
433,MERCH_433,Merchant_433,Merchant_433_PTY_LTD,food_delivery,IN,GBP,2026-05-03,high,True,2025-09-15 07:26:36.509380,2026-04-17 07:26:36.509380
435,MERCH_435,Merchant_435,Merchant_435_PTY_LTD,subscription,US,INR,2025-08-11,High,True,2025-12-24 07:26:36.509380,2026-04-17 07:26:36.509380
423,MERCH_423,Merchant_423,Merchant_423_PTY_LTD,subscription,GB,SGD,2024-09-10,MEDIUM,True,2025-06-23 07:26:36.509380,2026-04-17 07:26:36.509380
398,MERCH_398,Merchant_398,,electronics,US,USD,2024-08-10,medium,False,2026-04-05 07:26:36.509380,2026-04-17 07:26:36.509380
444,MERCH_444,Merchant_444,Merchant_444_PTY_LTD,ecommerce,US,SGD,2025-07-31,medium,False,2026-03-21 07:26:36.509380,2026-04-17 07:26:36.509380
445,MERCH_445,Merchant_445,Merchant_445_PTY_LTD,ecommerce,AU,AUD,2023-10-24,high,True,2025-12-13 07:26:36.509380,2026-04-17 07:26:36.509380
447,MERCH_447,Merchant_447,Merchant_447_PTY_LTD,ecommerce,AU,USD,2026-02-08,low,True,2025-05-02 07:26:36.509380,2026-04-17 07:26:36.509380
451,MERCH_451,Merchant_451,Merchant_451_PTY_LTD,ecommerce,GB,GBP,2026-02-13,low,True,2025-11-08 07:26:36.509380,2026-04-17 07:26:36.509380
452,MERCH_452,Merchant_452,Merchant_452_PTY_LTD,electronics,SG,USD,2025-01-09,high,True,2025-11-11 07:26:36.509380,2026-04-17 07:26:36.509380
453,MERCH_453,Merchant_453,Merchant_453_PTY_LTD,gaming,AU,GBP,2026-03-27,low,True,2026-03-10 07:26:36.509380,2026-04-17 07:26:36.509380
454,MERCH_454,Merchant_454,Merchant_454_PTY_LTD,subscription,IN,AUD,2025-01-19,high,True,2025-08-14 07:26:36.509380,2026-04-17 07:26:36.509380
455,MERCH_455,Merchant_455,Merchant_455_PTY_LTD,travel,GB,AUD,2024-07-08,low,True,2025-08-25 07:26:36.509380,2026-04-17 07:26:36.509380
456,MERCH_456,Merchant_456,Merchant_456_PTY_LTD,gaming,IN,USD,2026-03-01,high,False,2025-07-17 07:26:36.509380,2026-04-17 07:26:36.509380
457,MERCH_457,Merchant_457,Merchant_457_PTY_LTD,food_delivery,SG,GBP,2024-04-25,medium,True,2026-02-13 07:26:36.509380,2026-04-17 07:26:36.509380
460,MERCH_460,Merchant_460,Merchant_460_PTY_LTD,food_delivery,IN,GBP,2024-05-28,high,True,2025-12-19 07:26:36.509380,2026-04-17 07:26:36.509380
461,MERCH_461,Merchant_461,Merchant_461_PTY_LTD,food_delivery,IN,INR,2024-10-27,high,True,2026-03-12 07:26:36.509380,2026-04-17 07:26:36.509380
462,MERCH_462,Merchant_462,Merchant_462_PTY_LTD,ecommerce,AU,AUD,2023-11-10,medium,True,2026-03-06 07:26:36.509380,2026-04-17 07:26:36.509380
463,MERCH_463,Merchant_463,Merchant_463_PTY_LTD,gaming,SG,SGD,2024-08-14,low,True,2025-09-01 07:26:36.509380,2026-04-17 07:26:36.509380
468,MERCH_468,Merchant_468,Merchant_468_PTY_LTD,gaming,US,AUD,2025-03-17,low,True,2025-08-12 07:26:36.509380,2026-04-17 07:26:36.509380
469,MERCH_469,Merchant_469,Merchant_469_PTY_LTD,subscription,AU,AUD,2023-11-12,low,True,2025-06-25 07:26:36.509380,2026-04-17 07:26:36.509380
470,MERCH_470,Merchant_470,Merchant_470_PTY_LTD,travel,AU,SGD,2023-11-19,medium,True,2026-01-19 07:26:36.509380,2026-04-17 07:26:36.509380
472,MERCH_472,Merchant_472,Merchant_472_PTY_LTD,gaming,AU,GBP,2023-09-12,low,True,2025-05-19 07:26:36.509380,2026-04-17 07:26:36.509380
473,MERCH_473,Merchant_473,Merchant_473_PTY_LTD,electronics,IN,AUD,2024-03-19,medium,True,2025-05-14 07:26:36.509380,2026-04-17 07:26:36.509380
474,MERCH_474,Merchant_474,Merchant_474_PTY_LTD,travel,GB,GBP,2023-12-15,high,False,2026-03-22 07:26:36.509380,2026-04-17 07:26:36.509380
476,MERCH_476,Merchant_476,Merchant_476_PTY_LTD,electronics,GB,USD,2024-10-24,low,True,2025-11-15 07:26:36.509380,2026-04-17 07:26:36.509380
477,MERCH_477,Merchant_477,Merchant_477_PTY_LTD,gaming,AU,AUD,2024-03-04,low,True,2025-06-15 07:26:36.509380,2026-04-17 07:26:36.509380
479,MERCH_479,Merchant_479,Merchant_479_PTY_LTD,ecommerce,GB,SGD,2024-11-16,low,True,2026-04-01 07:26:36.509380,2026-04-17 07:26:36.509380
480,MERCH_480,Merchant_480,Merchant_480_PTY_LTD,gaming,AU,GBP,2025-06-25,medium,False,2025-09-02 07:26:36.509380,2026-04-17 07:26:36.509380
483,MERCH_483,Merchant_483,Merchant_483_PTY_LTD,gaming,GB,USD,2025-12-31,medium,True,2026-03-20 07:26:36.509380,2026-04-17 07:26:36.509380
484,MERCH_484,Merchant_484,Merchant_484_PTY_LTD,food_delivery,SG,INR,2024-05-01,low,False,2026-03-23 07:26:36.509380,2026-04-17 07:26:36.509380
485,MERCH_485,Merchant_485,Merchant_485_PTY_LTD,gaming,AU,SGD,2023-12-27,medium,True,2025-08-05 07:26:36.509380,2026-04-17 07:26:36.509380
486,MERCH_486,Merchant_486,Merchant_486_PTY_LTD,electronics,SG,GBP,2024-04-07,high,True,2025-05-18 07:26:36.509380,2026-04-17 07:26:36.509380
488,MERCH_488,Merchant_488,Merchant_488_PTY_LTD,travel,US,AUD,2023-10-09,high,True,2025-11-09 07:26:36.509380,2026-04-17 07:26:36.509380
489,MERCH_489,Merchant_489,Merchant_489_PTY_LTD,electronics,SG,USD,2025-05-30,high,True,2026-01-03 07:26:36.509380,2026-04-17 07:26:36.509380
491,MERCH_491,Merchant_491,Merchant_491_PTY_LTD,travel,AU,GBP,2024-03-07,low,False,2025-08-03 07:26:36.509380,2026-04-17 07:26:36.509380
492,MERCH_492,Merchant_492,Merchant_492_PTY_LTD,food_delivery,IN,INR,2023-08-06,medium,True,2025-08-26 07:26:36.509380,2026-04-17 07:26:36.509380
493,MERCH_493,Merchant_493,Merchant_493_PTY_LTD,gaming,GB,INR,2025-02-15,medium,True,2025-05-10 07:26:36.509380,2026-04-17 07:26:36.509380
494,MERCH_494,Merchant_494,Merchant_494_PTY_LTD,travel,GB,USD,2025-10-11,low,True,2025-07-12 07:26:36.509380,2026-04-17 07:26:36.509380
495,MERCH_495,Merchant_495,Merchant_495_PTY_LTD,ecommerce,US,AUD,2023-09-25,medium,True,2026-01-20 07:26:36.509380,2026-04-17 07:26:36.509380
496,MERCH_496,Merchant_496,Merchant_496_PTY_LTD,ecommerce,AU,GBP,2025-06-26,high,True,2025-10-24 07:26:36.509380,2026-04-17 07:26:36.509380
498,MERCH_498,Merchant_498,Merchant_498_PTY_LTD,travel,GB,AUD,2024-08-01,high,True,2025-06-08 07:26:36.509380,2026-04-17 07:26:36.509380
499,MERCH_499,Merchant_499,Merchant_499_PTY_LTD,food_delivery,SG,SGD,2024-12-24,medium,True,2025-10-06 07:26:36.509380,2026-04-17 07:26:36.509380
500,MERCH_500,Merchant_500,Merchant_500_PTY_LTD,subscription,GB,SGD,2023-10-26,medium,True,2025-06-28 07:26:36.509380,2026-04-17 07:26:36.509380
502,MERCH_502,Merchant_502,Merchant_502_PTY_LTD,electronics,GB,SGD,2024-11-20,medium,True,2026-02-02 07:26:36.509380,2026-04-17 07:26:36.509380
505,MERCH_505,Merchant_505,Merchant_505_PTY_LTD,electronics,US,INR,2025-04-23,medium,True,2026-01-14 07:26:36.509380,2026-04-17 07:26:36.509380
506,MERCH_506,Merchant_506,Merchant_506_PTY_LTD,electronics,AU,GBP,2024-05-07,low,True,2025-07-25 07:26:36.509380,2026-04-17 07:26:36.509380
466,MERCH_466,Merchant_466,Merchant_466_PTY_LTD,gaming,IN,AUDD,2024-11-25,medium,True,2025-12-05 07:26:36.509380,2026-04-17 07:26:36.509380
458,MERCH_458,Merchant_458,Merchant_458_PTY_LTD,food_delivery,IN,usd,2025-05-19,low,True,2026-03-18 07:26:36.509380,2026-04-17 07:26:36.509380
481,MERCH_481,Merchant_481,,gaming,GB,AUD,2024-10-27,low,True,2025-09-30 07:26:36.509380,2026-04-17 07:26:36.509380
448,MERCH_448,Merchant_448,Merchant_448_PTY_LTD,Ecommerce,IN,AUD,2024-11-11,medium,False,2026-03-11 07:26:36.509380,2026-04-17 07:26:36.509380
478,MERCH_478,Merchant_478,Merchant_478_PTY_LTD,Ecommerce,SG,USD,2025-11-23,high,True,2025-07-21 07:26:36.509380,2026-04-17 07:26:36.509380
501,MERCH_501,Merchant_501,Merchant_501_PTY_LTD,travel ,US,GBP,2024-07-05,high,True,2026-02-12 07:26:36.509380,2026-04-17 07:26:36.509380
446,MERCH_446,Merchant_446,Merchant_446_PTY_LTD,travel,US,GBP,2026-04-19,high,True,2025-10-13 07:26:36.509380,2026-04-17 07:26:36.509380
449,MERCH_449,Merchant_449,Merchant_449_PTY_LTD,subscription,GB,GBP,2026-04-22,low,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
475,MERCH_475,Merchant_475,Merchant_475_PTY_LTD,electronics,SG,INR,2026-05-28,low,True,2026-03-03 07:26:36.509380,2026-04-17 07:26:36.509380
450,MERCH_450,Merchant_450,Merchant_450_PTY_LTD,gaming,SG,GBP,2025-03-22,High,True,2025-09-17 07:26:36.509380,2026-04-17 07:26:36.509380
467,MERCH_467,Merchant_467,Merchant_467_PTY_LTD,gaming,US,GBP,2025-07-17,High,True,2026-04-03 07:26:36.509380,2026-04-17 07:26:36.509380
490,MERCH_490,Merchant_490,Merchant_490_PTY_LTD,ecommerce,IN,USD,2025-11-13,High,True,2025-09-14 07:26:36.509380,2026-04-17 07:26:36.509380
497,MERCH_497,Merchant_497,Merchant_497_PTY_LTD,food_delivery,IN,GBP,2024-10-28,High,True,2025-07-17 07:26:36.509380,2026-04-17 07:26:36.509380
459,MERCH_459,Merchant_459,Merchant_459_PTY_LTD,travel,GB,SGD,2023-10-24,MEDIUM,True,2025-12-03 07:26:36.509380,2026-04-17 07:26:36.509380
471,MERCH_471,Merchant_471,Merchant_471_PTY_LTD,gaming,SG,USD,2025-11-06,MEDIUM,True,2025-04-21 07:26:36.509380,2026-04-17 07:26:36.509380
487,MERCH_487,Merchant_487,Merchant_487_PTY_LTD,ecommerce,AU,usd,2024-06-04,MEDIUM,True,2025-09-21 07:26:36.509380,2026-04-17 07:26:36.509380
507,MERCH_507,Merchant_507,Merchant_507_PTY_LTD,ecommerce,US,USD,2023-11-02,medium,True,2026-03-16 07:26:36.509380,2026-04-17 07:26:36.509380
509,MERCH_509,Merchant_509,Merchant_509_PTY_LTD,electronics,GB,USD,2026-01-06,low,True,2025-10-27 07:26:36.509380,2026-04-17 07:26:36.509380
510,MERCH_510,Merchant_510,Merchant_510_PTY_LTD,food_delivery,IN,AUD,2025-06-19,high,True,2026-03-23 07:26:36.509380,2026-04-17 07:26:36.509380
511,MERCH_511,Merchant_511,Merchant_511_PTY_LTD,food_delivery,GB,AUD,2023-11-02,low,True,2025-12-29 07:26:36.509380,2026-04-17 07:26:36.509380
512,MERCH_512,Merchant_512,Merchant_512_PTY_LTD,subscription,US,INR,2023-11-05,high,True,2025-11-21 07:26:36.509380,2026-04-17 07:26:36.509380
513,MERCH_513,Merchant_513,Merchant_513_PTY_LTD,gaming,SG,SGD,2025-02-25,low,True,2025-08-13 07:26:36.509380,2026-04-17 07:26:36.509380
518,MERCH_518,Merchant_518,Merchant_518_PTY_LTD,travel,SG,AUD,2025-06-16,high,True,2025-05-27 07:26:36.509380,2026-04-17 07:26:36.509380
520,MERCH_520,Merchant_520,Merchant_520_PTY_LTD,gaming,AU,GBP,2025-12-29,medium,False,2025-04-26 07:26:36.509380,2026-04-17 07:26:36.509380
521,MERCH_521,Merchant_521,Merchant_521_PTY_LTD,food_delivery,AU,SGD,2025-09-15,high,True,2026-02-18 07:26:36.509380,2026-04-17 07:26:36.509380
522,MERCH_522,Merchant_522,Merchant_522_PTY_LTD,gaming,GB,INR,2024-07-16,low,True,2026-03-15 07:26:36.509380,2026-04-17 07:26:36.509380
523,MERCH_523,Merchant_523,Merchant_523_PTY_LTD,subscription,SG,AUD,2025-03-30,medium,True,2025-12-12 07:26:36.509380,2026-04-17 07:26:36.509380
524,MERCH_524,Merchant_524,Merchant_524_PTY_LTD,gaming,AU,SGD,2023-09-22,low,True,2025-05-26 07:26:36.509380,2026-04-17 07:26:36.509380
525,MERCH_525,Merchant_525,Merchant_525_PTY_LTD,gaming,SG,SGD,2024-07-03,high,True,2025-08-21 07:26:36.509380,2026-04-17 07:26:36.509380
526,MERCH_526,Merchant_526,Merchant_526_PTY_LTD,electronics,GB,SGD,2024-11-13,low,True,2025-07-22 07:26:36.509380,2026-04-17 07:26:36.509380
527,MERCH_527,Merchant_527,Merchant_527_PTY_LTD,food_delivery,AU,INR,2024-08-19,high,True,2025-11-28 07:26:36.509380,2026-04-17 07:26:36.509380
530,MERCH_530,Merchant_530,Merchant_530_PTY_LTD,travel,GB,USD,2024-04-21,low,True,2026-01-12 07:26:36.509380,2026-04-17 07:26:36.509380
532,MERCH_532,Merchant_532,Merchant_532_PTY_LTD,subscription,US,SGD,2024-06-30,medium,True,2025-06-12 07:26:36.509380,2026-04-17 07:26:36.509380
533,MERCH_533,Merchant_533,Merchant_533_PTY_LTD,food_delivery,GB,INR,2023-08-22,high,True,2025-08-19 07:26:36.509380,2026-04-17 07:26:36.509380
534,MERCH_534,Merchant_534,Merchant_534_PTY_LTD,food_delivery,US,INR,2026-03-17,high,True,2025-08-10 07:26:36.509380,2026-04-17 07:26:36.509380
535,MERCH_535,Merchant_535,Merchant_535_PTY_LTD,electronics,IN,SGD,2026-02-02,low,True,2025-10-08 07:26:36.509380,2026-04-17 07:26:36.509380
536,MERCH_536,Merchant_536,Merchant_536_PTY_LTD,gaming,SG,GBP,2024-03-24,high,True,2026-02-14 07:26:36.509380,2026-04-17 07:26:36.509380
537,MERCH_537,Merchant_537,Merchant_537_PTY_LTD,food_delivery,AU,AUD,2025-09-10,high,True,2025-07-28 07:26:36.509380,2026-04-17 07:26:36.509380
538,MERCH_538,Merchant_538,Merchant_538_PTY_LTD,gaming,SG,USD,2025-05-10,low,True,2026-01-29 07:26:36.509380,2026-04-17 07:26:36.509380
539,MERCH_539,Merchant_539,Merchant_539_PTY_LTD,food_delivery,GB,INR,2024-11-12,high,True,2025-11-02 07:26:36.509380,2026-04-17 07:26:36.509380
